,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
61,3541775,Ruby 工程师,北京,2018-04-10 12:18:51,16.8,25056,无二之旅,北京无二之旅科技有限公司,150-500人,朝阳区,本科,B轮,旅游,115.99339,39.99426,全职,不限
62,1308492,Ruby/Rails开发工程师,北京,2018-04-17 12:06:47,21.0,101211,易美健,易思互动（北京）科技有限公司,50-150人,海淀区,本科,A轮,"金融,医疗健康",116.342295,39.966019,全职,3-5年
63,2748613,Ruby/Rails中级工程师,上海,2018-04-12 21:41:04,8.4,161786,标途科技,上海标途网络科技有限公司,少于15人,浦东新区,不限,不需要融资,"移动互联网,生活服务",121.629112,31.21485,全职,1-3年
64,4303180,Ruby开发工程师,广州,2018-03-21 18:13:07,10.4,53664,BestApp,广州市迈图信息科技有限公司,15-50人,海珠区,不限,未融资,移动互联网,113.399901,23.095855,全职,1-3年
65,2794108,Ruby工程师,上海,2018-04-17 10:39:58,10.8,170915,渠道易,云之渠（上海）信息技术有限公司,15-50人,浦东新区,本科,天使轮,"移动互联网,企业服务",121.605557,31.178726,全职,3-5年
66,4429407,Ruby,北京,2018-04-16 17:54:35,21.0,28756,简单心理,北京竹间科技有限公司,15-50人,东城区,不限,A轮,"移动互联网,医疗健康",115.99339,39.99426,全职,1-3年
67,1197957,Ruby开发,广州,2018-04-14 15:45:31,7.6,62288,Beansmile,广州乐豆信息科技有限公司,15-50人,天河区,不限,未融资,"移动互联网,企业服务",113.319767,23.12675,全职,不限
68,3556506,Ruby 工程师,杭州,2018-03-26 15:28:20,12.0,165812,火铺,杭州火铺网络科技股份有限公司,15-50人,余杭区,不限,天使轮,移动互联网,120.00487,30.292227,全职,1-3年
69,2812501,资深Java web/Ruby开发,北京,2018-04-08 18:46:23,28.2,7000,FreeWheel,飞维美地信息技术（北京）有限公司,500-2000人,朝阳区,本科,上市公司,"企业服务,数据服务",116.471469,39.953193,全职,3-5年
70,35611,Ruby/Rails开发工程师,上海,2018-04-03 11:38:54,12.0,7565,爱燃烧,上海强风信息科技有限公司,50-150人,长宁区,不限,A轮,文化娱乐,121.43251,31.22296986,全职,1-3年
71,4210152,Ruby 后端开发工程师,北京,2018-04-18 14:42:14,23.8,40459,商汤科技,北京市商汤科技开发有限公司,500-2000人,海淀区,本科,B轮,移动互联网,116.330506,39.994072,全职,1-3年
72,4365371,ruby,北京,2018-04-03 11:31:57,15.4,356368,尚羊文化,北京尚羊文化科技发展有限公司,少于15人,海淀区,本科,不需要融资,不限,116.324959,39.964705,全职,1-3年
73,4411874,Ruby开发工程师,北京,2018-04-12 15:26:26,10.8,110197,万维星辰,北京万维星辰科技有限公司,15-50人,丰台区,本科,不需要融资,移动互联网,116.29497,39.823596,全职,不限
74,4236136,Ruby 服务端研发工程师,上海,2018-04-18 11:52:22,21.0,272497,晨芽科技,上海晨芽教育科技有限公司,15-50人,浦东新区,不限,天使轮,教育,121.553147,31.194663,全职,3-5年
75,2748591,Ruby/Rails初级工程师,上海,2018-04-12 21:42:26,4.2,161786,标途科技,上海标途网络科技有限公司,少于15人,浦东新区,不限,不需要融资,"移动互联网,生活服务",121.629112,31.21485,全职,不限
76,4189141,Ruby架构师,上海,2018-04-17 17:37:52,24.0,50417,爱客CRM,上海微问家信息技术有限公司,50-150人,浦东新区,本科,A轮,移动互联网,121.602929,31.199045,全职,5-10年
77,3388220,资深Golang/Ruby开发工程师,北京,2018-04-08 18:46:22,27.6,7000,FreeWheel,飞维美地信息技术（北京）有限公司,500-2000人,朝阳区,本科,上市公司,"企业服务,数据服务",116.471469,39.953193,全职,3-5年
78,4337255,Ruby / Rails 工程师,广州,2018-04-16 13:56:11,6.6,73080,广州又一客,广州又一客网络技术有限公司,50-150人,天河区,大专,未融资,电子商务,113.3425,23.13653,全职,1-3年
79,2584425,Ruby开发工程师,北京,2018-03-26 10:47:58,14.0,57512,艾索（AKESO）,北京艾索健康科技有限公司,50-150人,东城区,本科,A轮,"移动互联网,医疗健康",116.417804,39.898611,全职,1-3年
80,4383709,星起-信息技术-Ruby开发工程师,北京,2018-04-18 17:58:58,21.0,96498,Starup星起,华兴泛亚投资顾问（北京）有限公司,15-50人,朝阳区,本科,B轮,移动互联网,0.0,0.0,全职,1-3年
81,4061509,【校招】Ruby开发工程师,上海,2018-04-11 09:19:59,9.0,246780,慧鸿,上海慧鸿国际贸易有限公司,50-150人,浦东新区,本科,不需要融资,"移动互联网,电子商务",121.549613,31.226209,全职,应届毕业生
82,4202252,ruby 软件工程师,上海,2018-04-12 15:57:34,12.4,45453,来了网,莲林（上海）信息科技有限公司,15-50人,普陀区,大专,不需要融资,"移动互联网,教育",121.440565,31.253579,全职,1-3年
83,3889440,Ruby 后端开发,北京,2018-04-17 13:55:30,18.4,140759,酷亦,上海酷亦科技有限公司,15-50人,朝阳区,本科,A轮,企业服务,116.454276,39.957974,全职,3-5年
84,4382612,后端开发ruby,武汉,2018-04-08 15:40:59,9.8,64861,希嘉创智,北京希嘉创智科技有限公司,50-150人,洪山区,本科,天使轮,"移动互联网,数据服务",114.399044,30.497085,全职,1-3年
85,4373746,ruby工程师,北京,2018-04-08 08:44:37,35.0,136344,Richcache,北京瑞智康诚科技有限公司,15-50人,昌平区,本科,不需要融资,移动互联网,116.346012,40.067366,全职,不限
86,3593625,ruby软件开发工程师,深圳,2018-04-03 09:35:06,11.2,259915,一知科技,深圳一知信息科技有限公司,15-50人,龙岗区,本科,未融资,移动互联网,114.068955,22.659796,全职,1-3年
87,4181449,IT研发主管（ruby）,上海,2018-04-17 19:08:58,26.0,42720,北京瑞达恒建筑咨询有限公司广州分公司,北京瑞达恒建筑咨询有限公司广州分公司,500-2000人,黄浦区,本科,未融资,企业服务,121.481509,31.230932,全职,3-5年
88,4321922,高级ruby后端工程师,上海,2018-04-17 13:06:38,24.0,36360,氧气,上海波辣兔信息科技有限公司,15-50人,长宁区,本科,A轮,"移动互联网,电子商务",121.407189,31.209164,全职,5-10年
89,4363508,技术总监（ruby）,上海,2018-04-12 16:25:51,38.0,146490,点点橙Pipup,奈良（上海）商务咨询有限公司,15-50人,黄浦区,本科,天使轮,教育,121.470474,31.218858,全职,5-10年
90,4149752,Ruby高级工程师,上海,2018-04-17 11:01:16,26.0,265886,上海祺玖电子商务有限公司,上海祺玖电子商务有限公司,150-500人,浦东新区,本科,不需要融资,"移动互联网,电子商务",121.519923,31.198915,全职,3-5年
91,4302235,Ruby高级开发工程师,北京,2018-04-11 11:49:47,21.0,25361,北京马斯特科技有限公司,北京马斯特科技有限公司,15-50人,东城区,本科,A轮,移动互联网,116.42895,39.8976,全职,3-5年
