,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
60,4262526,全栈工程师,北京,2018-04-09 14:43:13,21.0,3786,宜信,普信恒业科技发展（北京）有限公司,2000人以上,朝阳区,本科,上市公司,金融,0.0,0.0,全职,3-5年
61,4160360,全栈工程师,北京,2018-04-19 09:42:36,24.0,127008,datafountain,北京数联众创科技有限公司,15-50人,海淀区,本科,天使轮,移动互联网,0.0,0.0,全职,3-5年
62,4181543,全栈工程师,北京,2018-04-09 10:39:28,28.0,21504,哥大诺博,北京哥大诺博教育科技股份有限公司,150-500人,海淀区,本科,上市公司,教育,116.31874,39.97123,全职,5-10年
63,4004826,全栈工程师,北京,2018-03-21 16:51:58,17.0,108216,图森未来,北京图森智途科技有限公司,150-500人,朝阳区,本科,C轮,移动互联网,115.99339,39.99426,全职,1-3年
64,4253279,全栈工程师,上海,2018-04-17 11:57:07,31.0,213853,懿奈生物科技,懿奈（上海）生物科技有限公司,15-50人,长宁区,硕士,不需要融资,其他,121.351981,31.222033,全职,3-5年
65,4317618,全栈工程师,北京,2018-03-26 16:24:15,26.0,276454,墨奇科技,墨奇科技（北京）有限公司,少于15人,海淀区,本科,A轮,"移动互联网,企业服务",116.314526,39.982338,全职,3-5年
66,4331437,全栈工程师,上海,2018-03-27 15:27:28,12.0,142626,CLPS,上海华钦信息科技股份有限公司,500-2000人,黄浦区,本科,未融资,"数据服务,金融",121.47519,31.228833,全职,1-3年
67,3956681,全栈工程师,上海,2018-04-17 09:41:01,17.0,46504,美车堂集团,上海比邻美车堂汽车美容有限公司,2000人以上,徐汇区,本科,D轮及以上,"生活服务,分类信息",121.413941,31.187194,全职,3-5年
68,3906185,全栈工程师,上海,2018-04-17 18:44:49,26.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,浦东新区,本科,D轮及以上,"移动互联网,数据服务",121.601722,31.206764,全职,3-5年
69,4009732,全栈工程师,北京,2018-04-16 23:31:34,24.8,148646,领主,北京领主科技有限公司,15-50人,海淀区,本科,A轮,"移动互联网,社交网络",116.333885,39.987693,全职,3-5年
70,3992159,全栈工程师,上海,2018-04-16 16:56:09,13.6,152109,上海才宝网络科技有限公司,上海才宝网络科技有限公司,50-150人,杨浦区,本科,不需要融资,游戏,121.510237,31.308186,全职,3-5年
71,4417676,全栈工程师,杭州,2018-04-19 09:34:01,14.0,31544,睿琪软件,杭州睿琪软件有限公司,50-150人,滨江区,本科,不需要融资,数据服务,120.13932,30.18548,全职,1-3年
72,2547369,全栈工程师,上海,2018-04-18 13:14:21,21.0,126031,Datatist,上海画龙信息科技有限公司,15-50人,徐汇区,本科,A轮,"数据服务,广告营销",121.430695,31.187352,全职,5-10年
73,4413794,全栈工程师,上海,2018-04-16 11:26:05,16.8,192907,房大办公,上海捷办网络技术有限公司,15-50人,静安区,本科,天使轮,"移动互联网,O2O",121.456035,31.23124,全职,3-5年
74,4288218,全栈工程师,杭州,2018-04-16 18:34:17,14.0,32057,校宝在线,校宝在线（杭州）科技股份有限公司,150-500人,西湖区,大专,C轮,"移动互联网,教育",119.993591,29.993662,全职,3-5年
75,3065540,全栈工程师,北京,2018-04-11 11:48:19,21.0,140537,北京君临谷中科技有限公司,北京君临谷中科技有限公司,少于15人,海淀区,本科,天使轮,"移动互联网,教育",116.326659,39.984118,全职,3-5年
76,3163509,全栈工程师,北京,2018-04-17 14:48:17,27.0,114259,北京八维研修学院,北京八维研修学院,2000人以上,海淀区,本科,未融资,教育,116.299309,40.040577,全职,3-5年
