,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
144,3668180,OpenCV图像处理工程师,深圳,2018-04-19 09:56:03,28.0,7232,亿车科技,深圳市前海亿车科技有限公司,150-500人,宝安区,本科,A轮,"移动互联网,数据服务",113.993578,22.99368,全职,3-5年
145,4373194,深度学习和depth图像处理算法工程师,北京,2018-04-04 14:40:51,19.0,3454,北京三星通信研究院,北京三星通信技术研究有限公司,500-2000人,朝阳区,硕士,D轮及以上,其他,116.444661,39.972375,全职,不限
146,3770123,算法专家（图像处理方向）,上海,2018-03-28 10:20:42,31.2,51480,饿了么,拉扎斯网络科技（上海）有限公司,2000人以上,普陀区,本科,D轮及以上,移动互联网,121.3815,31.23318987,全职,3-5年
147,3859394,图像处理OpenCV（智能）,武汉,2018-04-18 11:31:13,24.0,277312,微晟,微晟（武汉）技术有限公司,15-50人,洪山区,本科,不需要融资,"移动互联网,硬件",114.412546,30.500298,全职,3-5年
148,4203255,图像算法工程师（图像处理与识别方向）,北京,2018-04-16 16:06:50,24.0,133336,上海摩象网络科技有限公司,上海摩象网络科技有限公司,50-150人,海淀区,本科,天使轮,移动互联网,116.307278,40.035928,全职,1-3年
149,4091204,Python图像处理开发工程师,上海,2018-04-10 12:18:15,19.0,189579,Versa,上海懿天网络科技有限公司,15-50人,徐汇区,本科,A轮,"移动互联网,文化娱乐",121.445213,31.178716,全职,1-3年
150,4310908,【校招】图像处理算法工程师,北京,2018-04-12 10:14:28,16.8,129,陌陌,北京陌陌科技有限公司,500-2000人,朝阳区,硕士,上市公司,社交网络,115.99339,39.99426,全职,应届毕业生
151,4368540,视频图像处理（OpenGL）工程师,南京,2018-04-03 17:02:38,14.0,83580,地平线机器人,北京地平线信息技术有限公司,150-500人,栖霞区,不限,A轮,"移动互联网,硬件",118.878204,32.137577,全职,不限
152,4416244,C/C++软件工程师（图像处理经验优先）,珠海,2018-04-13 11:15:15,21.0,203647,耐能 Kneron,深圳市耐能人工智能有限公司,15-50人,香洲区,本科,A轮,"企业服务,数据服务",113.492789,22.224443,全职,3-5年
153,4118619,深度学习（图像处理）计算机视觉工程师,上海,2018-04-17 17:27:24,28.0,240153,天壤智能,上海天壤智能科技有限公司,50-150人,长宁区,本科,A轮,"移动互联网,企业服务",121.420479,31.193451,全职,3-5年
154,4407115,C++开发工程师（图像处理方向）,西安,2018-04-16 08:31:42,10.8,315042,科思创动,深圳市科思创动科技有限公司,150-500人,高新技术产业开发区,本科,A轮,"移动互联网,数据服务",108.88472,34.185799,全职,1-3年
155,4376507,图形图像处理专家,上海,2018-04-12 15:44:08,28.0,83794,优麦,上海麦色信息科技有限公司,15-50人,闵行区,本科,天使轮,"移动互联网,医疗健康",121.393121,31.170204,全职,3-5年
156,4342530,图形图像处理,北京,2018-04-17 16:22:54,21.0,113697,LinkDoc,零氪信息技术（北京）有限公司,150-500人,海淀区,硕士,C轮,"医疗健康,数据服务",116.313451,39.982037,全职,应届毕业生
157,4124309,算法工程师（图形图像处理/识别）,北京,2018-04-17 10:10:21,9.0,173610,度量科技,北京度量科技有限公司,15-50人,朝阳区,硕士,未融资,硬件,116.408871,39.980098,全职,不限
