,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
237,3010886,语音合成工程师,北京,2018-04-26 16:56:17,28.0,23004,图灵机器人,北京光年无限科技有限公司,150-500人,海淀区,硕士,B轮,移动互联网,116.312234,40.027697,全职,应届毕业生
238,4378972,图像识别技术经理,北京,2018-04-23 09:16:09,24.0,29643,数据堂,数据堂（北京）科技股份有限公司,150-500人,海淀区,硕士,B轮,"数据服务,分类信息",116.317406,39.983848,全职,1-3年
239,4468877,智能语音-高级Android开发,北京,2018-04-25 14:20:41,38.8,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.48864,40.007096,全职,3-5年
240,3887086,语音算法研究,北京,2018-04-27 16:36:17,27.0,57353,中移在线服务有限公司,中移在线服务有限公司,2000人以上,西城区,硕士,不需要融资,移动互联网,116.362365,39.913711,全职,3-5年
241,4101275,语音技术研发、语言技术研发、数字信号处理研发,成都,2018-04-23 16:42:05,14.0,75002,融智服务,成都融智汽车服务有限公司,500-2000人,武侯区,博士,上市公司,"电子商务,企业服务",104.038689,30.622963,全职,1-3年
242,3980500,语音产品,杭州,2018-04-28 09:47:35,28.0,6502,同盾科技,同盾科技有限公司,500-2000人,余杭区,本科,C轮,"信息安全,数据服务",120.017992,30.280276,全职,3-5年
243,4329208,图像识别/图像处理实习生,深圳,2018-04-18 10:39:09,5.6,251713,玛塔创想,深圳市玛塔创想科技有限公司,15-50人,南山区,本科,天使轮,"硬件,教育",113.96254,22.586026,实习,1年以下
244,4101065,人工智能生物识别方向研究员,北京,2018-04-16 19:56:38,34.0,61750,一块互动,一块互动（北京）科技有限公司,15-50人,海淀区,本科,A轮,移动互联网,116.355786,40.046569,全职,1-3年
245,4190777,语音助手负责人-外卖配送,北京,2018-04-24 09:37:18,42.0,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.48776,40.008007,全职,5-10年
246,3901586,语音算法工程师/专家,深圳,2018-03-30 10:22:49,35.0,19875,vivo,维沃移动通信有限公司,2000人以上,福田区,本科,未融资,移动互联网,114.060635,22.567334,全职,3-5年
247,3683051,语音合成工程师,苏州,2018-04-24 18:00:56,21.0,8288,网龙网络有限公司,福建网龙计算机网络信息技术有限公司,2000人以上,工业园区,硕士,上市公司,"移动互联网,教育",120.732665,31.264799,全职,1-3年
248,3682325,研究员（图像识别）,武汉,2018-04-27 08:45:50,14.0,21980,科大讯飞,科大讯飞股份有限公司,2000人以上,东湖新技术开发区,本科,上市公司,"移动互联网,数据服务",114.406831,30.474542,全职,3-5年
249,3050729,反spam工程师（语音算法方向）,北京,2018-04-27 10:57:51,35.0,129,陌陌,北京陌陌科技有限公司,500-2000人,朝阳区,本科,上市公司,社交网络,115.99339,39.99426,全职,3-5年
250,3489850,C++工程师（导航路线识别）,上海,2018-04-26 17:32:12,19.0,41194,泰为,泰为信息科技（上海）有限公司,150-500人,长宁区,本科,上市公司,移动互联网,121.39854,31.20641,全职,1-3年
251,4483353,图像识别算法工程师,杭州,2018-04-25 19:03:43,21.0,238382,大盒子洗车,杭州大盒子汽车服务有限公司,15-50人,余杭区,本科,天使轮,"移动互联网,生活服务",119.997112,30.275874,全职,不限
252,4473809,语音信号处理算法工程师,北京,2018-04-27 10:37:14,35.0,172285,猎户星空,北京猎户星空科技有限公司,150-500人,朝阳区,硕士,A轮,"移动互联网,硬件",116.536746,39.931514,全职,3-5年
253,4404003,图像识别算法工程师,广州,2018-04-28 18:14:45,28.0,274523,逗号智能零售,广州逗号智能零售有限公司,50-150人,天河区,本科,不需要融资,"移动互联网,生活服务",113.321959,23.118733,全职,不限
254,3449121,语音合成实习工程师,北京,2018-04-26 16:56:16,7.0,23004,图灵机器人,北京光年无限科技有限公司,150-500人,海淀区,硕士,B轮,移动互联网,116.312234,40.027697,全职,应届毕业生
255,4190777,语音助手负责人-外卖配送,北京,2018-04-24 09:37:18,42.0,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.48776,40.008007,全职,5-10年
