,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
114,2618536,Hadoop运维/集群运维,北京,2018-04-24 09:12:58,36.8,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.487501,40.008268,全职,3-5年,"['技能培训', '绩效奖金', '岗位晋升', '领导好']"
115,1976248,Hadoop高级,广州,2018-04-24 15:16:23,16.4,4184,思特奇Si-tech,北京思特奇信息技术股份有限公司,2000人以上,天河区,大专,上市公司,数据服务,113.34157,23.124639,全职,3-5年,"['绩效奖金 ', '专项奖金 ', '五险一金 ', '通讯津贴 ']"
116,4258260,Hadoop数据仓库开发工程师,北京,2018-04-26 17:18:30,26.0,7535,什么值得买,北京值得买科技股份有限公司,150-500人,丰台区,本科,A轮,"电子商务,文化娱乐",115.99339,39.99426,全职,3-5年,"['技能培训', '带薪年假', '各种主题趴', '海量产品体验']"
117,4409876,Hadoop运维工程师,深圳,2018-04-19 15:37:02,14.0,101,迅雷,深圳市迅雷网络技术有限公司,500-2000人,南山区,本科,上市公司,移动互联网,113.93851,22.54505,全职,1-3年,"['节日礼物', '技能培训', '免费班车', '运动日']"
118,4157188,Hadoop开发工程师/数据开发经理,厦门,2018-04-08 16:26:47,14.0,79279,健康之路信息技术有限公司,健康之路（中国）信息技术有限公司,2000人以上,思明区,本科,A轮,"移动互联网,医疗健康",118.14153,24.536176,全职,3-5年,"['年底双薪', '竞争力的薪资', '股票期权', '带薪年假']"
119,4361303,Hadoop工程师,北京,2018-04-23 17:15:23,11.2,41570,网贷天眼,银讯在线科技（北京）有限公司,150-500人,朝阳区,本科,A轮,"金融,数据服务",116.414402,40.043555,全职,1-3年,"['技能培训', '股票期权', '带薪年假', '扁平管理']"
120,1788759,Hadoop运维工程师,杭州,2018-04-28 10:26:34,24.0,2474,滴滴出行,北京嘀嘀无限科技发展有限公司,2000人以上,西湖区,本科,不需要融资,移动互联网,120.12101,30.27912004,全职,1-3年,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']"
121,4093872,Hadoop工程师,杭州,2018-04-23 15:51:04,10.8,4184,思特奇Si-tech,北京思特奇信息技术股份有限公司,2000人以上,江干区,本科,上市公司,数据服务,120.20876721,30.26254274,全职,1-3年,"['绩效奖金 ', '专项奖金 ', '五险一金 ', '通讯津贴 ']"
122,3047061,Hadoop大数据研发工程师,郑州,2018-04-22 10:44:07,8.4,64166,大河网,大河网络传媒有限公司,150-500人,中原区,本科,不需要融资,文化娱乐,113.993612,34.993681,全职,1-3年,"['节日礼物', '年底双薪', '专项奖金', '带薪年假']"
123,3592983,Hadoop开发工程师,杭州,2018-04-27 18:35:57,14.0,96921,远传技术,浙江远传信息技术股份有限公司,150-500人,下城区,本科,上市公司,移动互联网,120.165979,30.315502,全职,1-3年,"['技能培训', '节日礼物', '股票期权', '带薪年假']"
